0.000000000000062   ,0.000000000000019   ,9.999979348231250
   0.000000000000116,  0.499998967411627,   8.375004844403508
   0.024999948370743,   0.918749209631874,   6.424869966717461
   0.070937408852372,   1.252253905347691,   4.714158271339468
   0.133550104119784,   1.522727443387545,   3.194859935641893
   0.209686476289185,   1.747782215382534,   1.824859159989761
   0.297075587058331,   1.941124344333625,   0.567060018304678
   0.394131804275028,   2.113059030627040,  -0.611101389743430
   0.499784755806393,   2.270859248574053,  -1.737837324350813
   0.613327718235105,   2.419032950817963,  -2.836842293001588
   0.734279365776010,   2.559518634100436,  -3.926849238376330
   0.862255297481036,   2.691836870914940,  -5.020867902230565
   0.996847141026781,   2.813236048539228,  -6.125262157587503
   1.137508943453738,   2.918876843396163,  -7.238757228523996
   1.283452785623549,   3.002112086153625,  -8.351666803629179
   1.433558389931235,   3.054918301829944,  -9.445660580830038
   1.586304305022738,   3.068523417878024,  -9.999974112280450
   1.739730475916650,   3.058965731461518,  -9.999991243151825
   1.892678762489742,   3.042483671366993,  -9.999994444905640
   2.044802946058110,   3.007792646697773,  -9.999995702417920
   2.195192578393024,   2.944213565920518,  -9.999996284190555
   2.342403256689083,   2.842164359202522,  -9.999996513403726
   2.484511474649248,   2.693750569389167,  -9.999996480449724
   2.619199003118749,   2.493352264368776,  -9.999996160377330
   2.743866616337234,   2.238090358750092,  -9.999995374385650
   2.855771134274784,   1.928072462132589,  -9.999993453513804
   2.952174757381460,   1.566367173413418,  -9.999986170900319
   3.030493116052176,   1.158722753451064,  -9.712918740495626
   3.088429253724772,   0.727459103875136,  -8.354291535126830
   3.124802208918569,   0.335808892878848,  -6.880884380563024
   3.141592653562550,   0.000000000000005,   0.000000000000000
