3.141592653589793,0,3.054326190990077,0
3.145868026391149,0.1237963074400438,3.069538056156633,0.4370738439901922
3.163676448121878,0.2546107209409982,3.130207263056514,0.8332237772463666
3.195270437203939,0.3170058632804962,3.223432834760872,0.8085038751429486
3.232579975887905,0.324700243677171,3.290921367906166,0.3034959236472839
3.266036519953458,0.3859825566847622,3.297396253939654,-0.1432247768858367
3.309834052945038,0.5809995079793943,3.273675743704972,-0.3011776100988511
3.381663435191629,0.9824937448174493,3.254436524786273,-0.03719088386895048
3.555084168888441,1.837601765840001,3.29270928386341,0.6238702528649558
3.811464977750808,2.792717037236248,3.364039810596703,0.4328862573640589
4.132832158234748,3.83281976010007,3.342330848904783,-1.144460810692425
4.623424267761937,5.088959004830077,3.031100085342349,-4.847058958663924
5.241918885255223,5.190757092807827,2.210388316528467,-8.897993487489106
5.7302060989883,4.254692655196594,1.216790492263615,-9.783029791370842
6.099104703500429,4.148305560219127,0.3809810631496483,-8.838621281946374
6.492558449274757,4.135516446591819,-0.435465111718656,-8.908476945369774
6.882671715776069,4.32803350522449,-1.323827675313415,-9.821426908165419
7.359988026969067,5.245217204069205,-2.269558121275305,-8.723053139027748
7.906400041377402,5.165220375466292,-2.993868943297852,-5.149612357771181
8.35862413925307,4.080939439920939,-3.314307844673727,-1.65719399139807
8.686673754626478,3.05071131521849,-3.370265267982184,0.1930759649474192
8.929877785798549,2.215071391060313,-3.319201997532949,0.7207478737242736
9.111551456933451,1.453639529990186,-3.260165029986191,0.3673179134636488
9.227490186396814,0.8780076942400532,-3.250836852364899,-0.1411400363300606
9.29421394291791,0.590384716414439,-3.27153989915392,-0.22610927096005
9.341967273514099,0.5075753500091567,-3.280317327758616,0.08181977278920999
9.412213453816157,0.6045159036886691,-3.221473909375446,0.8337678286055259
9.494756058169816,0.7709888107551486,-3.091733727383864,1.227451743847976
9.595891558612124,0.9406091782836119,-2.955550512768584,0.970149142730887
9.748589159499325,1.348963572006384,-2.867453061086799,0.300532538472353
9.914331855485822,1.942657319006933,-2.862546210806181,-0.2086926915325239
10.14599696858003,2.79336659903344,-2.913481270089003,-0.8881163594094678
10.63514512745643,4.33944903402553,-3.164612108236534,-3.095826100061307
11.32451110862789,5.406098421851356,-3.852225583296959,-6.944944772155413
11.8349427479059,5.088413471785936,-4.615871654583678,-8.701938836441141
12.26865338095081,4.367330953278715,-5.440938268260491,-9.211096341837791
12.6514383007088,3.626945935839534,-6.359667703753889,-10.07996967417749
12.98678506340762,3.929256344593178,-7.328301632630331,-10.62844825688673
13.36923396350052,5.143219029681726,-8.195270842474832,-9.658031595370273
13.94700930069035,5.660361762890663,-9.03755431919782,-6.158094517537698
14.45892070482368,4.681627800647934,-9.437598579595386,-2.223030016757291
14.82605980129569,3.576187276280954,-9.534330350321611,-0.2553832195915977
15.09923362480051,2.577646791267108,-9.532169635084722,0.0785910661061765
15.26512083133056,1.809344328436045,-9.541262451804762,-0.3696215501212327
15.40903301981121,1.044846650091086,-9.610853131378706,-0.8708370422013985
15.49059721055149,0.6872088136074774,-9.688306162472594,-0.6004799554777962
15.55683568044706,0.5815524054442713,-9.705483303830951,0.3562047810028212
15.62663662798525,0.6575250687887254,-9.596533836692446,1.506875069067928
15.70620543496286,0.6811560374411004,-9.388780612600792,1.863985465127153
15.75990496258444,0.5439834424420826,-9.249427837082477,1.251721779999182
